city,local_date,aqi,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,carbon_monoxide,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,shortwave_radiation,year,month,season,aqi_daily_change,aqi_change_rate_pct
faisalabad,2025-09-24,88.25,28.645833333333332,38.62083333333333,20.016666666666666,84.25,9.241666666666667,576.0416666666666,31.27916666666667,55.291666666666664,20.229166666666668,34.416666666666664,0.0,0.0,981.5833333333334,0.041666666666666664,7.458333333333333,187.66666666666666,223.33333333333334,2025,9,Monsoon,-4.791666666666671,-5.1500223914017065
faisalabad,2025-09-25,90.75,33.35,41.86666666666667,25.241666666666664,81.16666666666667,9.416666666666666,789.125,31.34583333333333,55.125,20.654166666666665,34.583333333333336,0.0,0.0,982.6833333333334,4.833333333333333,7.583333333333333,182.0,211.91666666666666,2025,9,Monsoon,2.5,2.8328611898017
faisalabad,2025-09-26,123.08333333333333,55.895833333333336,70.84583333333333,48.145833333333336,76.41666666666667,12.387500000000001,1105.0,31.587500000000002,54.416666666666664,20.462500000000002,35.387499999999996,0.0,0.0,984.3125,0.125,3.2375000000000003,123.29166666666667,218.625,2025,9,Monsoon,32.33333333333333,35.62901744719926
faisalabad,2025-09-27,151.33333333333334,51.375,64.76666666666667,40.07083333333333,86.5,14.1,1071.7083333333333,31.929166666666664,51.916666666666664,19.9875,35.35,0.0,0.0,986.3708333333334,0.08333333333333333,4.329166666666667,179.5,217.79166666666666,2025,9,Monsoon,28.250000000000014,22.951929587000688
faisalabad,2025-09-28,151.83333333333334,58.9625,67.03750000000001,41.99166666666667,91.29166666666667,14.270833333333334,933.375,31.491666666666664,52.333333333333336,19.991666666666667,34.65416666666667,0.0,0.0,985.3833333333333,0.0,5.758333333333333,151.45833333333334,216.79166666666666,2025,9,Monsoon,0.5,0.33039647577092507
faisalabad,2025-09-29,150.91666666666666,61.44166666666666,75.42083333333333,39.012499999999996,101.20833333333333,16.625,948.875,31.4375,57.25,21.508333333333336,35.63333333333333,0.0,0.0,983.7291666666666,4.25,4.045833333333333,119.33333333333333,205.79166666666666,2025,9,Monsoon,-0.9166666666666856,-0.6037321624588489
faisalabad,2025-09-30,155.16666666666666,53.25833333333333,66.34583333333333,28.65416666666667,103.5,12.920833333333334,823.125,31.65833333333333,60.583333333333336,22.4875,36.166666666666664,0.008333333333333333,0.008333333333333333,981.7166666666667,8.416666666666666,5.316666666666666,168.75,190.54166666666666,2025,9,Monsoon,4.25,2.816123688569851
faisalabad,2025-10-01,130.54166666666666,48.9375,61.45416666666667,28.208333333333332,101.66666666666667,12.583333333333334,676.5416666666666,31.34583333333333,55.791666666666664,20.883333333333333,34.85,0.0,0.0,981.7583333333333,7.25,6.3374999999999995,130.33333333333334,197.58333333333334,2025,10,Other,-24.625,-15.870032223415684
faisalabad,2025-10-02,149.83333333333334,58.175000000000004,65.46249999999999,37.42916666666667,90.5,12.145833333333334,675.75,31.8125,52.125,19.991666666666667,34.666666666666664,0.0,0.0,985.0583333333334,5.291666666666667,7.916666666666667,130.375,200.125,2025,10,Other,19.291666666666686,14.778167890201102
faisalabad,2025-10-03,153.875,69.0,76.32083333333334,36.012499999999996,96.45833333333333,13.766666666666666,818.0833333333334,29.745833333333334,61.583333333333336,21.40416666666667,33.25833333333333,0.04583333333333334,0.04583333333333334,988.9458333333333,13.125,7.895833333333333,88.70833333333333,183.79166666666666,2025,10,Other,4.041666666666657,2.6974416017797487
faisalabad,2025-10-04,168.29166666666666,78.79166666666667,86.02499999999999,39.1875,96.95833333333333,15.275,1020.4166666666666,29.575,57.208333333333336,19.691666666666666,32.512499999999996,0.0,0.0,987.0083333333333,10.75,5.6499999999999995,118.91666666666667,179.5,2025,10,Other,14.416666666666657,9.369076631464928
faisalabad,2025-10-05,158.66666666666666,54.395833333333336,61.4625,20.804166666666667,103.33333333333333,11.225,549.9583333333334,25.412499999999998,65.625,18.241666666666667,27.15416666666667,0.16666666666666666,0.16666666666666666,985.1374999999999,12.625,9.370833333333334,97.41666666666667,204.375,2025,10,Other,-9.625,-5.719237435008666
faisalabad,2025-10-06,109.58333333333333,29.854166666666668,40.19166666666667,17.175,90.04166666666667,9.520833333333334,463.0833333333333,21.604166666666668,82.625,18.366666666666667,23.40833333333333,0.7458333333333332,0.7458333333333332,986.8291666666668,59.125,8.791666666666666,100.33333333333333,127.54166666666667,2025,10,Other,-49.08333333333333,-30.93487394957983
faisalabad,2025-10-07,95.45833333333333,48.11666666666667,65.82916666666667,31.633333333333336,80.875,9.4125,841.875,21.558333333333334,77.58333333333333,17.195833333333333,23.21666666666667,0.0,0.0,989.375,42.708333333333336,6.458333333333333,83.16666666666667,183.04166666666666,2025,10,Other,-14.125,-12.889733840304181
faisalabad,2025-10-08,159.29166666666666,76.72083333333333,88.85833333333333,57.26666666666667,57.833333333333336,10.908333333333333,1263.375,22.5125,71.20833333333333,16.583333333333332,24.204166666666666,0.0,0.0,990.9208333333332,0.041666666666666664,4.908333333333333,238.625,201.08333333333334,2025,10,Other,63.83333333333333,66.87036228721082
faisalabad,2025-10-09,158.20833333333334,66.825,74.075,60.26666666666667,63.458333333333336,12.2125,1079.3333333333333,23.604166666666668,62.708333333333336,15.575000000000001,24.90833333333333,0.0,0.0,991.9375,2.2916666666666665,4.666666666666667,292.8333333333333,196.20833333333334,2025,10,Other,-1.0833333333333144,-0.6800941668846338
faisalabad,2025-10-10,165.79166666666666,75.325,83.075,58.958333333333336,61.5,13.6,1115.9166666666667,24.745833333333334,60.75,16.066666666666666,26.258333333333336,0.0,0.0,990.1750000000001,1.3333333333333333,4.575,246.41666666666666,198.91666666666666,2025,10,Other,7.583333333333314,4.793257835132987
faisalabad,2025-10-11,162.625,72.22916666666667,78.22500000000001,59.916666666666664,65.79166666666667,14.479166666666666,1459.9166666666667,26.0625,54.416666666666664,15.354166666666666,27.316666666666666,0.0,0.0,990.6458333333334,0.20833333333333334,4.4750000000000005,266.3333333333333,196.83333333333334,2025,10,Other,-3.166666666666657,-1.9100276451369635
faisalabad,2025-10-12,153.875,61.05833333333334,68.40833333333333,45.6875,72.33333333333333,14.366666666666667,1091.125,26.650000000000002,50.166666666666664,14.608333333333334,27.583333333333332,0.0,0.0,989.7875,0.0,4.883333333333334,249.5,198.04166666666666,2025,10,Other,-8.75,-5.380476556495004
